seed,candidate_id,source,candidate_kind,path,declared_label_idx,declared_label_name,visual_label_idx,visual_label_name,known_drift,label_source,generator_id,prompt,gate_mode,gate_decision,gate_reason,prototype_pred_idx,prototype_pred_name,prototype_confidence,prototype_distance,quality_mean,quality_std,external_gate_decision,external_filter_reason,metadata_json
0,42e6272b7a1491,procedural_proxy,label_drift,,4,purple_diamond,0,red_square,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,3,yellow_triangle,0.6546937042414882,45.88558905819096,0.26192044526143793,0.2426359606104324,,,"{""source_low_shot_index"": 17}"
0,a904985f3f85c4,procedural_proxy,label_drift,,4,purple_diamond,0,red_square,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,0,red_square,0.5892969115132138,44.35554228532596,0.29423381331699344,0.18562667252271953,,,"{""source_low_shot_index"": 17}"
0,3815d2cc5b140e,procedural_proxy,useful,,4,purple_diamond,4,purple_diamond,0,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,low_confidence,4,purple_diamond,0.46139565347838235,39.96326166057505,0.22909517973856208,0.25841643373546197,,,"{""source_low_shot_index"": 17}"
0,da170c8914280f,procedural_proxy,artifact,,4,purple_diamond,4,purple_diamond,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,low_confidence+far_from_real_prototype+prototype_label_mismatch,2,blue_x,0.48027743124759675,153.7643618720562,0.5514999489379085,0.27158190030070056,,,"{""source_low_shot_index"": 17}"
0,8bb896081972bb,procedural_proxy,useful,,4,purple_diamond,4,purple_diamond,0,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,retain,retain,4,purple_diamond,0.8967871100001565,28.556364527388062,0.20398667279411767,0.18188058365697704,,,"{""source_low_shot_index"": 17}"
0,687c9d32d09b9c,procedural_proxy,label_drift,,4,purple_diamond,2,blue_x,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,2,blue_x,0.9713689242846997,28.48353451079058,0.16585094975490197,0.19734665791535902,,,"{""source_low_shot_index"": 17}"
0,f1ce45bfa55b98,procedural_proxy,useful,,4,purple_diamond,4,purple_diamond,0,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,3,yellow_triangle,0.523954783714594,42.641652996271766,0.24818474264705884,0.18517040300946447,,,"{""source_low_shot_index"": 17}"
0,32da3fbf837752,procedural_proxy,label_drift,,4,purple_diamond,3,yellow_triangle,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,3,yellow_triangle,0.9657218414274462,32.16871673827622,0.23509114583333335,0.24249942662692411,,,"{""source_low_shot_index"": 17}"
0,ed02081967ce1b,procedural_proxy,useful,,4,purple_diamond,4,purple_diamond,0,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,retain,retain,4,purple_diamond,0.7243522248905431,33.21992587871537,0.22574167687908497,0.20243986965445804,,,"{""source_low_shot_index"": 17}"
0,7e0ee457a3c067,procedural_proxy,artifact,,4,purple_diamond,4,purple_diamond,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,low_confidence+far_from_real_prototype+prototype_label_mismatch,2,blue_x,0.42562072375285914,146.29001131320683,0.4966988357843138,0.28801167276060224,,,"{""source_low_shot_index"": 17}"
0,dd084590429a62,procedural_proxy,useful,,4,purple_diamond,4,purple_diamond,0,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,retain,retain,4,purple_diamond,0.9716694815962005,38.13350201063126,0.19073606004901958,0.2701032635759428,,,"{""source_low_shot_index"": 17}"
0,113001994e98d8,procedural_proxy,label_drift,,4,purple_diamond,2,blue_x,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,3,yellow_triangle,0.5999729136454599,59.20560327636059,0.2859783496732026,0.19812964672111968,,,"{""source_low_shot_index"": 18}"
0,933b039c06d40e,procedural_proxy,useful,,4,purple_diamond,4,purple_diamond,0,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,2,blue_x,0.5576294194816521,55.83214375114928,0.308218443627451,0.24522929352463543,,,"{""source_low_shot_index"": 18}"
0,a0df8e72bdfcbf,procedural_proxy,useful,,4,purple_diamond,4,purple_diamond,0,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,retain,retain,4,purple_diamond,0.8040503110902689,35.19468290692077,0.18836167279411764,0.2207233134167112,,,"{""source_low_shot_index"": 18}"
0,60403e0fdf512a,procedural_proxy,label_drift,,4,purple_diamond,2,blue_x,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,3,yellow_triangle,0.6421483492177583,57.20328200851061,0.2357562295751634,0.23364783274169135,,,"{""source_low_shot_index"": 18}"
0,6cafb6965da595,procedural_proxy,label_drift,,4,purple_diamond,0,red_square,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,1,green_circle,0.9587731706439416,44.940209771659845,0.2321435866013072,0.20443100385932286,,,"{""source_low_shot_index"": 18}"
0,d16f9338b1c854,procedural_proxy,label_drift,,4,purple_diamond,1,green_circle,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,1,green_circle,0.9193818650238094,39.779714047151096,0.2478094362745098,0.1963587081446053,,,"{""source_low_shot_index"": 18}"
0,b8845e3f494032,procedural_proxy,artifact,,4,purple_diamond,4,purple_diamond,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,low_confidence+far_from_real_prototype+prototype_label_mismatch,2,blue_x,0.38286648263930256,144.28896743400503,0.48959737540849674,0.2977954069987417,,,"{""source_low_shot_index"": 18}"
0,e1355e7796b23b,procedural_proxy,label_drift,,4,purple_diamond,2,blue_x,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,2,blue_x,0.9864602076923425,43.48148777310248,0.2491957720588235,0.193153166448517,,,"{""source_low_shot_index"": 18}"
0,05eceb522f01c4,procedural_proxy,label_drift,,4,purple_diamond,3,yellow_triangle,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,3,yellow_triangle,0.9929849768444609,42.39041742515715,0.24856260212418302,0.25391942243281695,,,"{""source_low_shot_index"": 18}"
0,0d9a18427c28f6,procedural_proxy,label_drift,,4,purple_diamond,1,green_circle,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,3,yellow_triangle,0.9137659484997452,40.24898447227905,0.1761808108660131,0.20678079025424528,,,"{""source_low_shot_index"": 18}"
0,3ac221650cd4c4,procedural_proxy,useful,,4,purple_diamond,4,purple_diamond,0,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,low_confidence,4,purple_diamond,0.4704835360648184,50.76329899818176,0.274640012254902,0.18633594367280307,,,"{""source_low_shot_index"": 18}"
0,74d581b9b32f45,procedural_proxy,label_drift,,4,purple_diamond,0,red_square,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,0,red_square,0.9249156434149044,58.10423199959267,0.2327244178921569,0.26798351985863084,,,"{""source_low_shot_index"": 18}"
0,fe412860762d37,procedural_proxy,useful,,4,purple_diamond,4,purple_diamond,0,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,2,blue_x,0.5013844790103722,35.305555483225646,0.20849290236928106,0.22261555530602387,,,"{""source_low_shot_index"": 18}"
0,ef3db6c44ef239,procedural_proxy,label_drift,,4,purple_diamond,1,green_circle,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,3,yellow_triangle,0.5511141620163675,56.31962037534125,0.20951797385620916,0.23819809433583197,,,"{""source_low_shot_index"": 18}"
0,9619fb59b72e90,procedural_proxy,useful,,4,purple_diamond,4,purple_diamond,0,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,low_confidence+prototype_label_mismatch,2,blue_x,0.4503686262768932,23.53430475653758,0.22522722630718953,0.1743268625159734,,,"{""source_low_shot_index"": 18}"
0,a91aa8cfb37295,procedural_proxy,label_drift,,4,purple_diamond,0,red_square,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,0,red_square,0.9352598972548709,21.337697517095116,0.22612974877450984,0.21758336327489505,,,"{""source_low_shot_index"": 18}"
0,9fdb76266c91df,procedural_proxy,label_drift,,4,purple_diamond,2,blue_x,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,2,blue_x,0.8936939391493415,48.67080774181097,0.21632072099673202,0.13832997270165684,,,"{""source_low_shot_index"": 18}"
0,dee55bf0e064d1,procedural_proxy,label_drift,,4,purple_diamond,2,blue_x,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,2,blue_x,0.5742959261391039,48.18565998875885,0.21772365196078433,0.20936954945799816,,,"{""source_low_shot_index"": 18}"
0,ec2045bc197ab1,procedural_proxy,label_drift,,4,purple_diamond,3,yellow_triangle,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,3,yellow_triangle,0.95752980536893,62.8953870028993,0.27403492647058825,0.309484869292441,,,"{""source_low_shot_index"": 18}"
0,a585d4b3443b25,procedural_proxy,label_drift,,4,purple_diamond,0,red_square,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,0,red_square,0.9648515509932004,42.51494913909228,0.2418172998366013,0.16297511428711406,,,"{""source_low_shot_index"": 18}"
0,b3c2e98b379baa,procedural_proxy,label_drift,,4,purple_diamond,2,blue_x,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,2,blue_x,0.5851889310882605,39.099729855478074,0.15191355187908498,0.19241369565762798,,,"{""source_low_shot_index"": 19}"
0,42a823139599f1,procedural_proxy,label_drift,,4,purple_diamond,3,yellow_triangle,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,low_confidence+prototype_label_mismatch,2,blue_x,0.4990359530103543,52.892735163107204,0.2196295445261438,0.2183031024125913,,,"{""source_low_shot_index"": 19}"
0,47cc0a33160c2d,procedural_proxy,useful,,4,purple_diamond,4,purple_diamond,0,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,0,red_square,0.6418064617717114,59.90303807355434,0.2462073631535948,0.2663643295251048,,,"{""source_low_shot_index"": 19}"
0,ba4257acd3fb06,procedural_proxy,useful,,4,purple_diamond,4,purple_diamond,0,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,3,yellow_triangle,0.6033494371990902,51.47131865753438,0.2551776960784314,0.18723344412636567,,,"{""source_low_shot_index"": 19}"
0,981583cdb4fe63,procedural_proxy,useful,,4,purple_diamond,4,purple_diamond,0,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,2,blue_x,0.7624949979873404,50.624524260672715,0.26379314746732024,0.19144284988377652,,,"{""source_low_shot_index"": 19}"
0,7312a87f1cef75,procedural_proxy,label_drift,,4,purple_diamond,2,blue_x,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,retain,retain,4,purple_diamond,0.5432694829092761,45.676295832865684,0.15565767973856207,0.25712357422601184,,,"{""source_low_shot_index"": 19}"
0,224d13d27b46dd,procedural_proxy,label_drift,,4,purple_diamond,3,yellow_triangle,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,0,red_square,0.8363250855014049,36.15112164933267,0.2316444546568627,0.20106302391579448,,,"{""source_low_shot_index"": 19}"
0,b457feb7a1c40e,procedural_proxy,label_drift,,4,purple_diamond,0,red_square,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,2,blue_x,0.7807066660625068,45.98978896229411,0.2717218137254902,0.13993079219546714,,,"{""source_low_shot_index"": 19}"
0,60042059317ebb,procedural_proxy,artifact,,4,purple_diamond,4,purple_diamond,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,low_confidence+far_from_real_prototype+prototype_label_mismatch,2,blue_x,0.4417114106679816,145.7725569986408,0.5034734987745098,0.2907363325376602,,,"{""source_low_shot_index"": 19}"
0,a1602de60d8d6e,procedural_proxy,label_drift,,4,purple_diamond,2,blue_x,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,low_confidence+prototype_label_mismatch,2,blue_x,0.3738019504852379,56.6812215647154,0.2713873570261438,0.08756549619454068,,,"{""source_low_shot_index"": 19}"
0,7870ef989c07ed,procedural_proxy,label_drift,,4,purple_diamond,1,green_circle,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,low_confidence+prototype_label_mismatch,0,red_square,0.4560858381980788,48.212726099867105,0.20186504289215687,0.1900380910438758,,,"{""source_low_shot_index"": 19}"
0,d6256d757ecf3e,procedural_proxy,label_drift,,4,purple_diamond,3,yellow_triangle,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,3,yellow_triangle,0.9781606597563989,57.509192639158876,0.3198746425653595,0.22831997064549783,,,"{""source_low_shot_index"": 19}"
0,079dbcd9cd7eac,procedural_proxy,label_drift,,4,purple_diamond,1,green_circle,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,2,blue_x,0.8444437042127917,56.851702594788364,0.2713362949346405,0.16221695140723547,,,"{""source_low_shot_index"": 19}"
0,3ea92e151978b0,procedural_proxy,label_drift,,4,purple_diamond,1,green_circle,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,1,green_circle,0.866860894815455,37.99789324530387,0.13561580882352942,0.15300821887374932,,,"{""source_low_shot_index"": 19}"
0,dbba540b9aae2a,procedural_proxy,label_drift,,4,purple_diamond,3,yellow_triangle,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,3,yellow_triangle,0.9335298475101121,31.6723095202559,0.22688546772875817,0.22726132358739687,,,"{""source_low_shot_index"": 19}"
0,e2c283a9ec4e34,procedural_proxy,label_drift,,4,purple_diamond,3,yellow_triangle,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,3,yellow_triangle,0.9849896345155826,63.05598939433615,0.29934895833333336,0.2977865639930605,,,"{""source_low_shot_index"": 19}"
0,ba8b41607f1e40,procedural_proxy,label_drift,,4,purple_diamond,2,blue_x,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,3,yellow_triangle,0.5877016864148574,33.73910943605657,0.23114915236928102,0.14749338419554364,,,"{""source_low_shot_index"": 19}"
0,854b0bca4554ba,procedural_proxy,artifact,,4,purple_diamond,4,purple_diamond,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,low_confidence+far_from_real_prototype+prototype_label_mismatch,2,blue_x,0.4223655453983529,146.2495215569156,0.4945121017156862,0.2879660843659763,,,"{""source_low_shot_index"": 19}"
0,03b19bd7860206,procedural_proxy,label_drift,,4,purple_diamond,1,green_circle,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,prototype_label_mismatch,3,yellow_triangle,0.5297003536480233,46.14036659558958,0.17321793300653596,0.2121109431841176,,,"{""source_low_shot_index"": 19}"
0,b5ab88f94dd19f,procedural_proxy,useful,,4,purple_diamond,4,purple_diamond,0,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for purple_diamond,prototype_gate,reject,low_confidence+prototype_label_mismatch,0,red_square,0.29493435589291545,44.50154064330982,0.24856643178104576,0.24010588976649108,,,"{""source_low_shot_index"": 19}"
1,a722a46d55afc8,procedural_proxy,artifact,,0,red_square,0,red_square,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,reject,far_from_real_prototype,0,red_square,0.784109987166697,130.95021584867874,0.4960682189542483,0.26584779622474686,,,"{""source_low_shot_index"": 0}"
1,5cb860f4153937,procedural_proxy,label_drift,,0,red_square,1,green_circle,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,reject,low_confidence+prototype_label_mismatch,3,yellow_triangle,0.38436225684871533,42.505602744430554,0.224398743872549,0.16952393941199312,,,"{""source_low_shot_index"": 0}"
1,113eb982abdb4f,procedural_proxy,label_drift,,0,red_square,4,purple_diamond,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,reject,prototype_label_mismatch,4,purple_diamond,0.7476911108146487,42.02445789984625,0.18531837214052285,0.2167466574470492,,,"{""source_low_shot_index"": 0}"
1,17439a3162d6a1,procedural_proxy,label_drift,,0,red_square,4,purple_diamond,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,reject,prototype_label_mismatch,2,blue_x,0.5689397635198911,36.46407280971856,0.24692861519607845,0.20630185792088612,,,"{""source_low_shot_index"": 0}"
1,08fb2cd47a0a9a,procedural_proxy,artifact,,0,red_square,0,red_square,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,reject,far_from_real_prototype,0,red_square,0.8968686530604941,133.61090635560916,0.52605570874183,0.30235083508023913,,,"{""source_low_shot_index"": 0}"
1,e3be9cc100ea47,procedural_proxy,useful,,0,red_square,0,red_square,0,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,reject,low_confidence+prototype_label_mismatch,3,yellow_triangle,0.4984008620735258,51.607343564976524,0.2341184129901961,0.24745236578013063,,,"{""source_low_shot_index"": 0}"
1,67b9ec7bd66fd8,procedural_proxy,useful,,0,red_square,0,red_square,0,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,retain,retain,0,red_square,0.998666410354915,35.63289635010636,0.21060049019607843,0.28023868979404165,,,"{""source_low_shot_index"": 0}"
1,44e0c9a6d75d50,procedural_proxy,useful,,0,red_square,0,red_square,0,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,retain,retain,0,red_square,0.9812732001942744,44.00420234744916,0.2873059640522876,0.18365162821826206,,,"{""source_low_shot_index"": 0}"
1,ea3220f27e0715,procedural_proxy,useful,,0,red_square,0,red_square,0,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,retain,retain,0,red_square,0.8840186507790133,33.89481663115788,0.20386029411764706,0.21496834487753788,,,"{""source_low_shot_index"": 0}"
1,71f18a4eab2526,procedural_proxy,label_drift,,0,red_square,2,blue_x,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,retain,retain,0,red_square,0.7678784008264609,46.543011039073214,0.20280586192810457,0.25806921934659344,,,"{""source_low_shot_index"": 0}"
1,a65d48c195fbbc,procedural_proxy,useful,,0,red_square,0,red_square,0,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,reject,prototype_label_mismatch,3,yellow_triangle,0.6490706068294546,37.24978962231711,0.22639144199346406,0.23724240775817648,,,"{""source_low_shot_index"": 0}"
1,1ae687aa9857ce,procedural_proxy,label_drift,,0,red_square,3,yellow_triangle,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,reject,prototype_label_mismatch,3,yellow_triangle,0.9368463566502233,37.36177160860379,0.2741868361928104,0.24112893419242973,,,"{""source_low_shot_index"": 0}"
1,69f9bf51142b1c,procedural_proxy,label_drift,,0,red_square,2,blue_x,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,reject,prototype_label_mismatch,2,blue_x,0.8753771857233693,42.707531475613614,0.28594898897058824,0.13659985044030495,,,"{""source_low_shot_index"": 0}"
1,bc1891229793f5,procedural_proxy,label_drift,,0,red_square,2,blue_x,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,reject,prototype_label_mismatch,2,blue_x,0.9396396813649793,29.44873442608588,0.23375076593137253,0.11597401056617924,,,"{""source_low_shot_index"": 0}"
1,8f713d9183f29e,procedural_proxy,useful,,0,red_square,0,red_square,0,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,retain,retain,0,red_square,0.9844724387948594,27.731630221808246,0.27019633374183005,0.20711057835514216,,,"{""source_low_shot_index"": 0}"
1,9f220f0fef7612,procedural_proxy,label_drift,,0,red_square,4,purple_diamond,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,reject,prototype_label_mismatch,4,purple_diamond,0.9231386993199436,18.071961783379162,0.1975451899509804,0.16787332987848635,,,"{""source_low_shot_index"": 0}"
1,1eda49b7adb3ab,procedural_proxy,label_drift,,0,red_square,2,blue_x,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,reject,prototype_label_mismatch,2,blue_x,0.6025071561101261,24.224734175553102,0.18128574346405227,0.1435840589844973,,,"{""source_low_shot_index"": 0}"
1,472d6ca7694a61,procedural_proxy,label_drift,,0,red_square,1,green_circle,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,reject,low_confidence+prototype_label_mismatch,2,blue_x,0.3847437294903511,41.65970133484998,0.267733864379085,0.11208893885258019,,,"{""source_low_shot_index"": 0}"
1,7cbb4eb71b7853,procedural_proxy,label_drift,,0,red_square,3,yellow_triangle,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,retain,retain,0,red_square,0.9842517426994927,54.47330359167988,0.26894275939542484,0.25455373615147986,,,"{""source_low_shot_index"": 0}"
1,b9bdfbbadfd361,procedural_proxy,label_drift,,0,red_square,4,purple_diamond,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,reject,prototype_label_mismatch,3,yellow_triangle,0.9172829426610285,33.2134837380851,0.271054176879085,0.22196887327318832,,,"{""source_low_shot_index"": 0}"
1,8edf7cf68bd4b7,procedural_proxy,label_drift,,0,red_square,3,yellow_triangle,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,reject,low_confidence+prototype_label_mismatch,2,blue_x,0.43092743394724786,37.1980682821848,0.27555274714052286,0.2531425710627196,,,"{""source_low_shot_index"": 1}"
1,acb11be022c3cf,procedural_proxy,label_drift,,0,red_square,1,green_circle,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,reject,prototype_label_mismatch,2,blue_x,0.6611218779783073,22.530504783398808,0.20804738562091504,0.13945650663881523,,,"{""source_low_shot_index"": 1}"
1,892a8a6f8df584,procedural_proxy,useful,,0,red_square,0,red_square,0,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,retain,retain,0,red_square,0.9908731373512839,37.54445083100197,0.18639322916666667,0.2314637632521976,,,"{""source_low_shot_index"": 1}"
1,4c05316451c507,procedural_proxy,label_drift,,0,red_square,4,purple_diamond,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,retain,retain,0,red_square,0.7314626525940802,28.547229863498746,0.2443270016339869,0.18187600210641114,,,"{""source_low_shot_index"": 1}"
1,6a0648193b5792,procedural_proxy,label_drift,,0,red_square,3,yellow_triangle,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,reject,prototype_label_mismatch,3,yellow_triangle,0.5389721179434604,68.54887450818171,0.2530062806372549,0.29678393133744974,,,"{""source_low_shot_index"": 1}"
1,a0ed3c960feda3,procedural_proxy,label_drift,,0,red_square,3,yellow_triangle,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,reject,prototype_label_mismatch,3,yellow_triangle,0.6538834013190422,33.972877383064876,0.20072763480392156,0.2744317794245063,,,"{""source_low_shot_index"": 1}"
1,0abeb46c1290d4,procedural_proxy,label_drift,,0,red_square,2,blue_x,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,reject,prototype_label_mismatch,2,blue_x,0.8292338278852446,26.786663902317077,0.1641390931372549,0.14307309513621372,,,"{""source_low_shot_index"": 1}"
1,84bc65490d507f,procedural_proxy,label_drift,,0,red_square,2,blue_x,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,reject,prototype_label_mismatch,2,blue_x,0.7164746329445942,41.67086896934967,0.19546951593137254,0.16079522530193216,,,"{""source_low_shot_index"": 1}"
1,276e3fd5490719,procedural_proxy,label_drift,,0,red_square,4,purple_diamond,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,reject,prototype_label_mismatch,2,blue_x,0.6549867838664983,47.079238205815635,0.2907590379901961,0.26744871939121134,,,"{""source_low_shot_index"": 1}"
1,aa9f5a40e8005a,procedural_proxy,artifact,,0,red_square,0,red_square,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,reject,far_from_real_prototype,0,red_square,0.9058072196756101,125.23671622409394,0.48802210988562095,0.28093263454474726,,,"{""source_low_shot_index"": 1}"
1,4bc8252b88f7bc,procedural_proxy,label_drift,,0,red_square,1,green_circle,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,reject,prototype_label_mismatch,1,green_circle,0.8105106123118656,34.338113974640144,0.23902930964052285,0.1785333141612969,,,"{""source_low_shot_index"": 1}"
1,250880d1312caf,procedural_proxy,artifact,,0,red_square,0,red_square,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,reject,far_from_real_prototype,0,red_square,0.886902522411897,122.79065529656623,0.46632582720588234,0.26205183285766404,,,"{""source_low_shot_index"": 1}"
1,b9dd15e9a721c7,procedural_proxy,artifact,,0,red_square,0,red_square,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,reject,far_from_real_prototype,0,red_square,0.8518129688554954,130.57984931290454,0.5037032781862746,0.28661649570499004,,,"{""source_low_shot_index"": 1}"
1,f381cf86c2fc06,procedural_proxy,artifact,,0,red_square,0,red_square,1,direct_label_preservation,procedural_proxy_generator_v1,proxy candidate for red_square,prototype_gate,reject,far_from_real_prototype,0,red_square,0.8745650674680253,133.51433039847825,0.5184257557189542,0.2798251234641937,,,"{""source_low_shot_index"": 1}"
